Year,State,Question,% Value
2011,Delaware,Current smoking among adults aged >= 18 years,27.4
2011,Delaware,Current smoking among adults aged >= 18 years,23.2
2011,Delaware,Current smoking among adults aged >= 18 years,21.7
2011,Delaware,Current smoking among adults aged >= 18 years,21.2
2011,Florida,Current smoking among adults aged >= 18 years,16.4
2011,Florida,Current smoking among adults aged >= 18 years,16.9
2011,Florida,Current smoking among adults aged >= 18 years,15.1
2011,Florida,Current smoking among adults aged >= 18 years,21.8
2011,Florida,Current smoking among adults aged >= 18 years,28
2011,Florida,Current smoking among adults aged >= 18 years,15.8
2011,Florida,Current smoking among adults aged >= 18 years,19.3
2011,Florida,Current smoking among adults aged >= 18 years,21.2
2011,Georgia,Current smoking among adults aged >= 18 years,17.5
2011,Georgia,Current smoking among adults aged >= 18 years,18.2
2011,Georgia,Current smoking among adults aged >= 18 years,12.6
2011,Georgia,Current smoking among adults aged >= 18 years,24.3
2011,Georgia,Current smoking among adults aged >= 18 years,26.1
2011,Georgia,Current smoking among adults aged >= 18 years,18.6
2011,Georgia,Current smoking among adults aged >= 18 years,21.2
2011,Georgia,Current smoking among adults aged >= 18 years,24.2
2011,Guam,Current smoking among adults aged >= 18 years,
2011,Guam,Current smoking among adults aged >= 18 years,25.1
2011,Guam,Current smoking among adults aged >= 18 years,28.8
2011,Guam,Current smoking among adults aged >= 18 years,35.8
2011,Guam,Current smoking among adults aged >= 18 years,40.2
2011,Hawaii,Current smoking among adults aged >= 18 years,
2011,Hawaii,Current smoking among adults aged >= 18 years,13.9
2011,Hawaii,Current smoking among adults aged >= 18 years,26.7
2011,Hawaii,Current smoking among adults aged >= 18 years,19.7
2011,Hawaii,Current smoking among adults aged >= 18 years,25.5
2011,Hawaii,Current smoking among adults aged >= 18 years,11.9
2011,Hawaii,Current smoking among adults aged >= 18 years,16.8
2011,Hawaii,Current smoking among adults aged >= 18 years,15.3
2011,Iowa,Current smoking among adults aged >= 18 years,32.9
2011,Iowa,Current smoking among adults aged >= 18 years,18.6
2011,Iowa,Current smoking among adults aged >= 18 years,18.9
2011,Iowa,Current smoking among adults aged >= 18 years,22.2
2011,Iowa,Current smoking among adults aged >= 18 years,52.8
2011,Iowa,Current smoking among adults aged >= 18 years,19.9
2011,Iowa,Current smoking among adults aged >= 18 years,20.4
2011,Iowa,Current smoking among adults aged >= 18 years,19.9
2011,Idaho,Current smoking among adults aged >= 18 years,
2011,Idaho,Current smoking among adults aged >= 18 years,15
2011,Idaho,Current smoking among adults aged >= 18 years,18.2
2011,Idaho,Current smoking among adults aged >= 18 years,19.4
2011,Idaho,Current smoking among adults aged >= 18 years,
2011,Idaho,Current smoking among adults aged >= 18 years,
2011,Idaho,Current smoking among adults aged >= 18 years,17.2
2011,Idaho,Current smoking among adults aged >= 18 years,16.8
2011,Illinois,Current smoking among adults aged >= 18 years,27.1
2011,Illinois,Current smoking among adults aged >= 18 years,17.8
2011,Illinois,Current smoking among adults aged >= 18 years,23.5
2011,Illinois,Current smoking among adults aged >= 18 years,24.2
2011,Illinois,Current smoking among adults aged >= 18 years,
2011,Illinois,Current smoking among adults aged >= 18 years,
2011,Illinois,Current smoking among adults aged >= 18 years,20.9
2011,Illinois,Current smoking among adults aged >= 18 years,19.8
2011,Indiana,Current smoking among adults aged >= 18 years,31.4
2011,Indiana,Current smoking among adults aged >= 18 years,23.8
2011,Indiana,Current smoking among adults aged >= 18 years,22.4
2011,Indiana,Current smoking among adults aged >= 18 years,27.6
2011,Indiana,Current smoking among adults aged >= 18 years,39.6
2011,Indiana,Current smoking among adults aged >= 18 years,28.9
2011,Indiana,Current smoking among adults aged >= 18 years,25.6
2011,Indiana,Current smoking among adults aged >= 18 years,25
2011,Kansas,Current smoking among adults aged >= 18 years,28.2
2011,Kansas,Current smoking among adults aged >= 18 years,19.5
2011,Kansas,Current smoking among adults aged >= 18 years,22.6
2011,Kansas,Current smoking among adults aged >= 18 years,24.6
2011,Kansas,Current smoking among adults aged >= 18 years,29.9
2011,Kansas,Current smoking among adults aged >= 18 years,29.6
2011,Kansas,Current smoking among adults aged >= 18 years,22
2011,Kansas,Current smoking among adults aged >= 18 years,21.1
2011,Kentucky,Current smoking among adults aged >= 18 years,33.8
2011,Kentucky,Current smoking among adults aged >= 18 years,26.6
2011,Kentucky,Current smoking among adults aged >= 18 years,28.2
2011,Kentucky,Current smoking among adults aged >= 18 years,31.6
2011,Kentucky,Current smoking among adults aged >= 18 years,54.1
2011,Kentucky,Current smoking among adults aged >= 18 years,27.4
2011,Kentucky,Current smoking among adults aged >= 18 years,29
2011,Kentucky,Current smoking among adults aged >= 18 years,28.5
2011,Louisiana,Current smoking among adults aged >= 18 years,25.4
2011,Louisiana,Current smoking among adults aged >= 18 years,22.3
2011,Louisiana,Current smoking among adults aged >= 18 years,18.2
2011,Louisiana,Current smoking among adults aged >= 18 years,29.5
2011,Louisiana,Current smoking among adults aged >= 18 years,36.7
2011,Louisiana,Current smoking among adults aged >= 18 years,30.3
2011,Louisiana,Current smoking among adults aged >= 18 years,25.7
2011,Louisiana,Current smoking among adults aged >= 18 years,26.1
2011,Massachusetts,Current smoking among adults aged >= 18 years,17.1
2011,Massachusetts,Current smoking among adults aged >= 18 years,16.9
2011,Massachusetts,Current smoking among adults aged >= 18 years,19.2
2011,Massachusetts,Current smoking among adults aged >= 18 years,19.7
2011,Massachusetts,Current smoking among adults aged >= 18 years,33
2011,Massachusetts,Current smoking among adults aged >= 18 years,13.2
2011,Massachusetts,Current smoking among adults aged >= 18 years,18.2
2011,Massachusetts,Current smoking among adults aged >= 18 years,18.3
2011,Maryland,Current smoking among adults aged >= 18 years,18.9
2011,Maryland,Current smoking among adults aged >= 18 years,17.2
2011,Maryland,Current smoking among adults aged >= 18 years,19.9
2011,Maryland,Current smoking among adults aged >= 18 years,21.2
2011,Maryland,Current smoking among adults aged >= 18 years,26.9
2011,Maryland,Current smoking among adults aged >= 18 years,12.6
2011,Maryland,Current smoking among adults aged >= 18 years,19.1
2011,Maryland,Current smoking among adults aged >= 18 years,19.6
2011,Maine,Current smoking among adults aged >= 18 years,
2011,Maine,Current smoking among adults aged >= 18 years,20.6
2011,Maine,Current smoking among adults aged >= 18 years,32
2011,Maine,Current smoking among adults aged >= 18 years,25.1
2011,Maine,Current smoking among adults aged >= 18 years,43.3
2011,Maine,Current smoking among adults aged >= 18 years,40
2011,Maine,Current smoking among adults aged >= 18 years,22.8
2011,Maine,Current smoking among adults aged >= 18 years,22.3
2011,Michigan,Current smoking among adults aged >= 18 years,27.1
2011,Michigan,Current smoking among adults aged >= 18 years,19.6
2011,Michigan,Current smoking among adults aged >= 18 years,20
2011,Michigan,Current smoking among adults aged >= 18 years,27.2
2011,Michigan,Current smoking among adults aged >= 18 years,38.9
2011,Michigan,Current smoking among adults aged >= 18 years,17
2011,Michigan,Current smoking among adults aged >= 18 years,23.3
2011,Michigan,Current smoking among adults aged >= 18 years,22.8
2011,Minnesota,Current smoking among adults aged >= 18 years,29.8
2011,Minnesota,Current smoking among adults aged >= 18 years,17
2011,Minnesota,Current smoking among adults aged >= 18 years,20.1
2011,Minnesota,Current smoking among adults aged >= 18 years,21.2
2011,Minnesota,Current smoking among adults aged >= 18 years,40.2
2011,Minnesota,Current smoking among adults aged >= 18 years,22.3
2011,Minnesota,Current smoking among adults aged >= 18 years,19.1
2011,Minnesota,Current smoking among adults aged >= 18 years,18.2
2011,Missouri,Current smoking among adults aged >= 18 years,28
2011,Missouri,Current smoking among adults aged >= 18 years,23.6
2011,Missouri,Current smoking among adults aged >= 18 years,16.2
2011,Missouri,Current smoking among adults aged >= 18 years,26.4
2011,Missouri,Current smoking among adults aged >= 18 years,46.6
2011,Missouri,Current smoking among adults aged >= 18 years,18.4
2011,Missouri,Current smoking among adults aged >= 18 years,25
2011,Missouri,Current smoking among adults aged >= 18 years,24.9
2011,Mississippi,Current smoking among adults aged >= 18 years,22.8
2011,Mississippi,Current smoking among adults aged >= 18 years,21.8
2011,Mississippi,Current smoking among adults aged >= 18 years,25.3
2011,Mississippi,Current smoking among adults aged >= 18 years,30.5
2011,Mississippi,Current smoking among adults aged >= 18 years,
2011,Mississippi,Current smoking among adults aged >= 18 years,37.7
2011,Mississippi,Current smoking among adults aged >= 18 years,26
2011,Mississippi,Current smoking among adults aged >= 18 years,27.2
2011,Montana,Current smoking among adults aged >= 18 years,
2011,Montana,Current smoking among adults aged >= 18 years,21
2011,Montana,Current smoking among adults aged >= 18 years,40.1
2011,Montana,Current smoking among adults aged >= 18 years,23.2
2011,Montana,Current smoking among adults aged >= 18 years,38.3
2011,Montana,Current smoking among adults aged >= 18 years,41.7
2011,Montana,Current smoking among adults aged >= 18 years,22.1
2011,Montana,Current smoking among adults aged >= 18 years,19.9
2011,North Carolina,Current smoking among adults aged >= 18 years,23.4
2011,North Carolina,Current smoking among adults aged >= 18 years,19.2
2011,North Carolina,Current smoking among adults aged >= 18 years,16.6
2011,North Carolina,Current smoking among adults aged >= 18 years,24.5
2011,North Carolina,Current smoking among adults aged >= 18 years,28.9
2011,North Carolina,Current smoking among adults aged >= 18 years,23
2011,North Carolina,Current smoking among adults aged >= 18 years,21.8
2011,North Carolina,Current smoking among adults aged >= 18 years,21.8
2011,North Dakota,Current smoking among adults aged >= 18 years,
2011,North Dakota,Current smoking among adults aged >= 18 years,19.5
2011,North Dakota,Current smoking among adults aged >= 18 years,
2011,North Dakota,Current smoking among adults aged >= 18 years,24.2
2011,North Dakota,Current smoking among adults aged >= 18 years,
2011,North Dakota,Current smoking among adults aged >= 18 years,46.3
2011,North Dakota,Current smoking among adults aged >= 18 years,20.1
2011,Nebraska,Current smoking among adults aged >= 18 years,28
2011,Nebraska,Current smoking among adults aged >= 18 years,17.9
2011,Nebraska,Current smoking among adults aged >= 18 years,18.4
2011,Nebraska,Current smoking among adults aged >= 18 years,22.1
2011,Nebraska,Current smoking among adults aged >= 18 years,37.7
2011,Nebraska,Current smoking among adults aged >= 18 years,21.1
2011,Nebraska,Current smoking among adults aged >= 18 years,20
2011,Nebraska,Current smoking among adults aged >= 18 years,19.5
2011,New Hampshire,Current smoking among adults aged >= 18 years,
2011,New Hampshire,Current smoking among adults aged >= 18 years,18.5
2011,New Hampshire,Current smoking among adults aged >= 18 years,25.5
2011,New Hampshire,Current smoking among adults aged >= 18 years,20.4
2011,New Hampshire,Current smoking among adults aged >= 18 years,
2011,New Hampshire,Current smoking among adults aged >= 18 years,27.8
2011,New Hampshire,Current smoking among adults aged >= 18 years,19.4
2011,New Hampshire,Current smoking among adults aged >= 18 years,19
2011,New Jersey,Current smoking among adults aged >= 18 years,21.2
2011,New Jersey,Current smoking among adults aged >= 18 years,14.6
2011,New Jersey,Current smoking among adults aged >= 18 years,14.5
2011,New Jersey,Current smoking among adults aged >= 18 years,19.1
2011,New Jersey,Current smoking among adults aged >= 18 years,31.8
2011,New Jersey,Current smoking among adults aged >= 18 years,8.8
2011,New Jersey,Current smoking among adults aged >= 18 years,16.8
2011,New Jersey,Current smoking among adults aged >= 18 years,17.8
2011,New Mexico,Current smoking among adults aged >= 18 years,32.7
2011,New Mexico,Current smoking among adults aged >= 18 years,18.2
2011,New Mexico,Current smoking among adults aged >= 18 years,23
2011,New Mexico,Current smoking among adults aged >= 18 years,24.9
2011,New Mexico,Current smoking among adults aged >= 18 years,32.8
2011,New Mexico,Current smoking among adults aged >= 18 years,15.1
2011,New Mexico,Current smoking among adults aged >= 18 years,21.5
2011,New Mexico,Current smoking among adults aged >= 18 years,20.8
2011,Nevada,Current smoking among adults aged >= 18 years,30
2011,Nevada,Current smoking among adults aged >= 18 years,20.2
2011,Nevada,Current smoking among adults aged >= 18 years,15.5
2011,Nevada,Current smoking among adults aged >= 18 years,25.6
2011,Nevada,Current smoking among adults aged >= 18 years,27.3
2011,Nevada,Current smoking among adults aged >= 18 years,19.9
2011,Nevada,Current smoking among adults aged >= 18 years,22.9
2011,Nevada,Current smoking among adults aged >= 18 years,25.6
2011,New York,Current smoking among adults aged >= 18 years,21.3
